open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol
2026-04-11 09:00:00,84.16,84.8,84.14,84.5,59388.343,2026-04-11 09:59:59.999,5019052.90998,18200,34125.96300000,2884359.46749000,0,SOLUSDT
2026-04-11 10:00:00,84.49,84.53,83.95,84.05,60670.402,2026-04-11 10:59:59.999,5109034.68471,15028,32230.89000000,2715088.86330000,0,SOLUSDT
2026-04-11 11:00:00,84.06,84.28,83.8,84.24,51201.767,2026-04-11 11:59:59.999,4303585.3931,17969,31562.15800000,2653091.17261000,0,SOLUSDT
2026-04-11 12:00:00,84.24,84.57,84.06,84.24,64550.743,2026-04-11 12:59:59.999,5443573.13085,13476,45115.16600000,3805667.35423000,0,SOLUSDT
2026-04-11 13:00:00,84.23,84.32,83.84,84.11,48225.853,2026-04-11 13:59:59.999,4054599.19433,19975,24770.30600000,2082367.31418000,0,SOLUSDT
2026-04-11 14:00:00,84.11,84.42,84.02,84.38,82096.424,2026-04-11 14:59:59.999,6916348.26673,20791,19636.25800000,1654289.58549000,0,SOLUSDT
2026-04-11 15:00:00,84.38,84.88,84.21,84.66,113695.962,2026-04-11 15:59:59.999,9616962.40638,31738,49417.14700000,4182635.94439000,0,SOLUSDT
2026-04-11 16:00:00,84.67,85.4,84.6,84.98,69762.016,2026-04-11 16:59:59.999,5928229.99753,27625,38514.17400000,3273801.70258000,0,SOLUSDT
2026-04-11 17:00:00,84.98,85.01,84.68,84.8,44810.654,2026-04-11 17:59:59.999,3802358.32712,16411,21145.45300000,1794552.97892000,0,SOLUSDT
2026-04-11 18:00:00,84.8,85.8,84.64,85.48,166783.803,2026-04-11 18:59:59.999,14234397.72881,41864,96597.31300000,8248625.07973000,0,SOLUSDT
2026-04-11 19:00:00,85.48,86.26,85.42,86.01,132164.509,2026-04-11 19:59:59.999,11349425.0337,40460,78636.34500000,6753334.55328000,0,SOLUSDT
2026-04-11 20:00:00,86.01,86.08,85.12,85.4,79054.72,2026-04-11 20:59:59.999,6758134.62507,28091,31666.30900000,2707607.33746000,0,SOLUSDT
2026-04-11 21:00:00,85.41,85.54,85.2,85.34,37853.411,2026-04-11 21:59:59.999,3230953.85597,15980,16710.09700000,1426529.77538000,0,SOLUSDT
2026-04-11 22:00:00,85.33,86.19,85.05,85.28,114525.568,2026-04-11 22:59:59.999,9805376.08513,27673,65552.25300000,5611828.73401000,0,SOLUSDT
