Trend MA,MeanRev BB,Momentum ROC
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.363880500238685,5.363880500238685,5.363880500238685
5.177776429979205,5.177776429979205,5.177776429979205
5.069396634991224,5.069396634991224,5.069396634991224
5.438311640651848,5.438311640651848,5.438311640651848
5.635029253830602,5.635029253830602,5.635029253830602
